"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000128294",1.74450024015289e-35,0.773482377644669,0.293,0.19,6.19001020213451e-31
"ENSG00000073578",2.4057509140857e-35,0.713848118263325,0.27,0.166,8.53632596845029e-31
"ENSG00000147853",2.58624540571072e-35,0.756103355650541,0.251,0.151,9.17677457308336e-31
"ENSG00000196141",3.09949517803724e-35,0.512475396341449,0.473,0.356,1.09979387402295e-30
"ENSG00000196418",6.25770434686924e-35,-0.723567276066316,0.298,0.406,2.22042123339961e-30
"ENSG00000134250",6.55047647617942e-35,0.552770862621366,0.48,0.369,2.32430556804274e-30
"ENSG00000186517",6.63892603539014e-35,0.642233335202821,0.376,0.263,2.35569012513748e-30
"ENSG00000055483",6.87385544640597e-35,0.691034333119407,0.333,0.224,2.43905012804823e-30
"ENSG00000034053",9.16242162897956e-35,1.05054528498988,0.255,0.165,3.25110206661082e-30
"ENSG00000152558",1.06150421705943e-34,0.676386942212351,0.292,0.186,3.76653541339199e-30
"ENSG00000136861",1.11220963431698e-34,0.518169622771172,0.455,0.334,3.94645344544695e-30
"ENSG00000116191",1.46852416434191e-34,-0.62761241715812,0.277,0.4,5.21076429233441e-30
"ENSG00000228655",1.68044690501762e-34,-0.509407266832608,0.342,0.467,5.96272975307403e-30
"ENSG00000095002",2.15975463252194e-34,0.673637516643308,0.27,0.168,7.66345736257761e-30
"ENSG00000196396",2.62160696023552e-34,0.513367392971434,0.467,0.34,9.3022479770037e-30
"ENSG00000287778",3.11773403266696e-34,-0.991361154425897,0.18,0.289,1.10626556681122e-29
"ENSG00000133789",3.30396547418497e-34,-0.535096230502416,0.404,0.512,1.17234606920505e-29
"ENSG00000198918",5.67337452346194e-34,0.688605023615364,0.292,0.187,2.01308348216e-29
"ENSG00000162849",6.10526982700227e-34,-1.03850676399653,0.162,0.27,2.16633289271522e-29
"ENSG00000073910",9.49631836894642e-34,0.832267186139316,0.285,0.188,3.36957864685326e-29
"ENSG00000102921",1.41090086635964e-33,0.524254689973521,0.468,0.348,5.00629954410392e-29
"ENSG00000196954",1.63414422534382e-33,0.596375452485652,0.348,0.235,5.79843395478747e-29
"ENSG00000204257",1.79983165567041e-33,-0.908982883292897,0.195,0.304,6.3863426638153e-29
"ENSG00000163349",2.288227099761e-33,0.675841612717908,0.344,0.236,8.11931621808196e-29
"ENSG00000163406",2.75165700699247e-33,-0.735094447315235,0.285,0.39,9.76370455791139e-29
"ENSG00000002549",2.94147493195418e-33,-0.676455924958699,0.309,0.414,1.0437235501053e-28
"ENSG00000120265",3.8206523004591e-33,0.565393955051536,0.335,0.22,1.3556820557719e-28
"ENSG00000142230",4.7676867336303e-33,0.646029441464187,0.28,0.177,1.69171828369404e-28
"ENSG00000113387",6.4761135846611e-33,0.678870255200685,0.308,0.202,2.2979193832453e-28
"ENSG00000105323",7.12459238738788e-33,0.576171443328482,0.36,0.245,2.52801911681684e-28
"ENSG00000137727",8.14294375017912e-33,-0.994400251922449,0.161,0.268,2.88936073087606e-28
"ENSG00000115756",8.44598665258586e-33,0.55715360785163,0.383,0.268,2.99688944393704e-28
"ENSG00000224699",1.00582377621789e-32,0.683334690047221,0.265,0.167,3.56896450515394e-28
"ENSG00000104660",1.34788796586149e-32,0.847627050374428,0.269,0.174,4.78271086926632e-28
"ENSG00000177917",1.43101314622741e-32,0.627993063125209,0.273,0.171,5.0776639467587e-28
"ENSG00000064012",1.49880059671908e-32,0.723076416279673,0.316,0.215,5.31819415733832e-28
"ENSG00000277851",1.57677639854492e-32,-0.930300445137344,0.168,0.276,5.59487569495693e-28
"ENSG00000281404",2.31385171567392e-32,-0.894944154687525,0.193,0.298,8.21024004272579e-28
"ENSG00000224533",2.36967830802945e-32,-0.832313131543229,0.208,0.316,8.40832954038091e-28
"ENSG00000103064",2.63338877147848e-32,-0.602003270000355,0.318,0.428,9.3440533778371e-28
"ENSG00000079156",2.7161815735684e-32,-0.738361722056209,0.233,0.347,9.63782707749274e-28
"ENSG00000076928",3.03859903461789e-32,0.602952931496499,0.401,0.291,1.07818609545347e-27
"ENSG00000137841",3.15598082333532e-32,-0.832921475131463,0.226,0.331,1.11983667554407e-27
"ENSG00000110079",4.09681355680015e-32,0.657205024968896,0.419,0.327,1.4536723543594e-27
"ENSG00000133216",4.3735454894839e-32,-0.991071643457461,0.165,0.268,1.55186514603357e-27
"ENSG00000099250",7.79285702318909e-32,0.657230523890222,0.422,0.335,2.76513945753818e-27
"ENSG00000266714",1.04142819189556e-31,-0.654996967317549,0.324,0.426,3.69529965330302e-27
"ENSG00000156475",1.38205551607674e-31,0.608089574340101,0.501,0.406,4.90394758769509e-27
"ENSG00000184009",1.63335389727543e-31,0.657833687054209,0.367,0.259,5.79562963370239e-27
"ENSG00000122966",1.63789370197507e-31,0.734786087333317,0.255,0.162,5.81173822271814e-27
"ENSG00000111224",2.4005160586581e-31,0.618802713348199,0.305,0.2,8.51775113093654e-27
"ENSG00000106266",2.73982968658937e-31,0.646231918344296,0.261,0.163,9.72173767692506e-27
"ENSG00000111962",3.17055050267334e-31,-0.619682455641106,0.27,0.388,1.12500643486358e-26
"ENSG00000134308",3.52778658718813e-31,0.5654372526011,0.343,0.232,1.25176451473197e-26
"ENSG00000148484",5.52842615875491e-31,0.529851891846238,0.404,0.292,1.96165145391101e-26
"ENSG00000166004",6.40749700170211e-31,0.575789422732099,0.294,0.189,2.27357216111396e-26
"ENSG00000168421",7.44996148270375e-31,0.943846829474936,0.265,0.179,2.64346983290777e-26
"ENSG00000077232",8.08781905742021e-31,-0.764174245605403,0.221,0.328,2.86980083614441e-26
"ENSG00000154310",8.15686956865242e-31,0.71480365642106,0.379,0.282,2.89430202904494e-26
"ENSG00000204482",8.75206390810645e-31,-0.755727831732156,0.201,0.312,3.10549483651341e-26
"ENSG00000204389",1.10868489555339e-30,-0.704838549314803,0.299,0.403,3.93394661489211e-26
"ENSG00000147586",1.47339013841314e-30,-0.528315024027058,0.369,0.476,5.22803022813134e-26
"ENSG00000163106",2.55068683151009e-30,-0.917882111643838,0.155,0.259,9.05060208424725e-26
"ENSG00000204634",2.58117659924244e-30,-0.539397113872805,0.361,0.463,9.15878892709196e-26
"ENSG00000119335",2.61140208710413e-30,0.685631361092234,0.258,0.164,9.26603802567159e-26
"ENSG00000148219",3.11689387238679e-30,0.609686240737189,0.372,0.27,1.105967452739e-25
"ENSG00000100784",4.6790104296586e-30,0.526906306768705,0.403,0.288,1.66025327075576e-25
"ENSG00000167291",4.99867831830079e-30,-0.561763037374585,0.349,0.455,1.77368102768267e-25
"ENSG00000170889",5.1111804699774e-30,0.515739605711468,0.443,0.334,1.81360016616208e-25
"ENSG00000072501",8.3240019533623e-30,0.600079479992083,0.278,0.179,2.95360561311154e-25
"ENSG00000162104",1.4375635167207e-29,0.600772585799453,0.308,0.206,5.10090662638007e-25
"ENSG00000149639",1.50405407768112e-29,-0.701011404237235,0.241,0.346,5.33683508383593e-25
"ENSG00000108055",1.94290873064997e-29,0.610805577939994,0.258,0.163,6.89402304896528e-25
"ENSG00000174130",2.09643471823768e-29,-0.906003286627947,0.178,0.278,7.43877931072278e-25
"ENSG00000144283",2.25331947184099e-29,0.510978098872887,0.392,0.284,7.99545348193337e-25
"ENSG00000173715",2.74243658332513e-29,0.631444314048085,0.269,0.175,9.73098772861257e-25
"ENSG00000122483",4.22101356689312e-29,0.548050998883675,0.356,0.251,1.49774224394069e-24
"ENSG00000158169",4.82838890153365e-29,0.637950744585406,0.274,0.18,1.71325723393119e-24
"ENSG00000236051",9.61525734271216e-29,-0.900236477263725,0.154,0.253,3.41178176291456e-24
"ENSG00000010327",1.09871280087274e-28,0.566182362745787,0.488,0.415,3.89856263133673e-24
"ENSG00000071626",1.1511292308991e-28,0.525300393661241,0.347,0.24,4.08455184999929e-24
"ENSG00000168411",1.321175346993e-28,0.604805918517007,0.283,0.187,4.68792648373524e-24
"ENSG00000172243",1.46671449900882e-28,-0.525424630904259,0.361,0.47,5.20434305683298e-24
"ENSG00000157216",1.5276476179288e-28,0.569321231590823,0.337,0.235,5.42055204269676e-24
"ENSG00000100629",1.80060056776543e-28,0.52746022683289,0.406,0.307,6.38907099460208e-24
"ENSG00000116918",1.84486264935967e-28,-0.720886494378383,0.242,0.344,6.54612613872292e-24
"ENSG00000272325",3.9828859282243e-28,-0.82518868202747,0.226,0.32,1.41324741391183e-23
"ENSG00000078687",4.95185037314991e-28,0.566260216410129,0.384,0.28,1.75706506790478e-23
"ENSG00000151490",5.93673543067232e-28,-0.67629639862358,0.251,0.353,2.10653183286546e-23
"ENSG00000174600",7.23536577012318e-28,-0.562809327333488,0.34,0.44,2.56732483621281e-23
"ENSG00000165914",1.37157723947197e-27,-0.575638471786164,0.336,0.432,4.86676751881838e-23
"ENSG00000286145",1.40784998771947e-27,-0.826256752062549,0.174,0.273,4.99547411142498e-23
"ENSG00000163781",1.59020350859164e-27,0.553763568195281,0.307,0.207,5.64251910953573e-23
"ENSG00000115392",1.72960364286486e-27,0.60521047185924,0.278,0.186,6.13715260597738e-23
"ENSG00000005844",5.87072231446028e-27,0.753275604987782,0.336,0.253,2.08310839883994e-22
"ENSG00000122707",6.92615170711228e-27,-0.640067111274711,0.292,0.387,2.45760641023465e-22
"ENSG00000074416",9.06559009906404e-27,-0.723252538737238,0.216,0.316,3.21674333485089e-22
"ENSG00000065978",1.53297599378996e-26,0.53468000442886,0.337,0.237,5.43945871876492e-22
"ENSG00000164292",1.68895349295546e-26,0.551698308549801,0.288,0.193,5.99291367905386e-22
"ENSG00000171729",1.83872851237654e-26,-0.726553148567676,0.246,0.341,6.52436038046569e-22
"ENSG00000163755",1.85109573191703e-26,-0.608212155184621,0.319,0.412,6.56824298556119e-22
"ENSG00000241685",2.36057386874725e-26,0.527249033767434,0.302,0.204,8.37602425847587e-22
"ENSG00000176953",2.42801846347647e-26,0.518950636610506,0.326,0.225,8.61533791395356e-22
"ENSG00000171863",3.55474320901101e-26,0.572490445415268,0.343,0.243,1.26132953285338e-21
"ENSG00000149273",3.62472411039038e-26,0.511260397307045,0.442,0.339,1.28616085608982e-21
"ENSG00000078237",3.89932035049815e-26,-0.667558295142652,0.266,0.36,1.38359583996726e-21
"ENSG00000128708",4.88390396403051e-26,0.554359188553195,0.263,0.171,1.73295564355695e-21
"ENSG00000167613",5.69908973520283e-26,-0.608188457121011,0.312,0.404,2.02220801074202e-21
"ENSG00000271605",5.87160515579388e-26,-0.875951240755598,0.177,0.267,2.08342165743034e-21
"ENSG00000124496",6.71851458859483e-26,0.553075010303122,0.414,0.321,2.3839305314711e-21
"ENSG00000115318",7.01989225581419e-26,-0.760873969879247,0.214,0.308,2.49086836913055e-21
"ENSG00000113319",7.86332199198132e-26,0.854530685782914,0.253,0.172,2.79014254241473e-21
"ENSG00000091436",8.24043176690673e-26,0.607807481586156,0.252,0.165,2.92395240385152e-21
"ENSG00000152332",1.16446490671283e-25,0.53980310819628,0.311,0.216,4.13187082848914e-21
"ENSG00000161016",1.7027914453183e-25,0.535956992871997,0.336,0.238,6.04201488542291e-21
"ENSG00000081913",1.89757034751556e-25,0.524528623851393,0.338,0.242,6.73314886408946e-21
"ENSG00000116679",2.58308381154143e-25,0.520367755102028,0.41,0.305,9.16555628849244e-21
"ENSG00000125249",3.32799669541621e-25,-0.717951713137704,0.221,0.314,1.18087306743454e-20
"ENSG00000083720",3.63259587333088e-25,0.63534531991537,0.262,0.176,1.288953993734e-20
"ENSG00000160712",4.49867549853012e-25,-0.539641331276712,0.347,0.437,1.59626502714344e-20
"ENSG00000101868",5.2780922624531e-25,0.549541847964047,0.389,0.301,1.87282547748623e-20
"ENSG00000149806",5.30250333280781e-25,0.527863624251737,0.328,0.23,1.8814872575802e-20
"ENSG00000106565",5.34331695625303e-25,-0.864426804468776,0.161,0.252,1.89596915558726e-20
"ENSG00000081923",5.37803156613165e-25,-0.695276027827008,0.212,0.309,1.90828694061049e-20
"ENSG00000142856",6.65044730546428e-25,0.60652807398,0.263,0.176,2.35977821739789e-20
"ENSG00000244625",6.79190607024766e-25,0.706672903662421,0.254,0.17,2.40997203090598e-20
"ENSG00000180354",7.23257621807716e-25,-0.826587439593098,0.169,0.259,2.56633501946032e-20
"ENSG00000128595",1.22684459744787e-24,0.531083131209486,0.27,0.179,4.35321268512428e-20
"ENSG00000117360",1.42725530381094e-24,0.607943646741888,0.25,0.164,5.06432999451237e-20
"ENSG00000223646",1.83864978615723e-24,-0.713038889065634,0.169,0.263,6.52408103622172e-20
"ENSG00000163932",1.95285795680453e-24,-0.629681613877748,0.302,0.384,6.92932588812951e-20
"ENSG00000235162",2.53496405519249e-24,-0.676189410085775,0.187,0.283,8.99481295703952e-20
"ENSG00000181826",2.60506901999799e-24,0.571090934658359,0.29,0.198,9.24356640365885e-20
"ENSG00000257093",3.53207847150393e-24,-0.562013168212681,0.322,0.41,1.25328740404374e-19
"ENSG00000108798",4.81491250203319e-24,-0.778605996180476,0.182,0.272,1.70847540309644e-19
"ENSG00000174705",5.55263083984748e-24,0.596717716472123,0.345,0.256,1.97024000090308e-19
"ENSG00000071127",5.76571652791029e-24,0.614751746789366,0.268,0.182,2.04584919559841e-19
"ENSG00000136938",7.01272013590824e-24,0.5263747120697,0.266,0.178,2.48832348582432e-19
"ENSG00000211455",9.00242115012828e-24,-0.574834631007849,0.315,0.401,3.19432909670002e-19
"ENSG00000123643",1.37187283730192e-23,0.580699624540089,0.266,0.181,4.8678163885984e-19
"ENSG00000100600",1.60762142200563e-23,0.7095602221047,0.299,0.216,5.70432309170257e-19
"ENSG00000026652",5.06819247515614e-23,0.646118539319701,0.262,0.181,1.79834673595965e-18
"ENSG00000131238",5.38660109966369e-23,-0.791894599820008,0.196,0.281,1.91132766819367e-18
"ENSG00000197584",8.68979598511595e-23,-0.752787338094959,0.195,0.284,3.08340030939869e-18
"ENSG00000237638",9.29707583949987e-23,-0.619648925049306,0.255,0.345,3.29888142012974e-18
"ENSG00000035687",1.81618347121299e-22,0.54942013949385,0.295,0.207,6.44436381090504e-18
"ENSG00000196187",2.100184157173e-22,0.547817149794503,0.299,0.21,7.45208344489695e-18
"ENSG00000134419",2.23725808716157e-22,0.558040543465021,0.311,0.222,7.93846287067539e-18
"ENSG00000109971",2.31604279014068e-22,0.557224084049323,0.285,0.2,8.21801463225618e-18
"ENSG00000138604",3.62101270826414e-22,-0.618048556873623,0.258,0.345,1.28484393927337e-17
"ENSG00000137154",3.86372895712152e-22,0.506398706212675,0.348,0.258,1.37096694585543e-17
"ENSG00000103811",4.38243966827959e-22,-0.725166879860935,0.22,0.302,1.55502106749565e-17
"ENSG00000177954",5.284610823256e-22,0.503780454228288,0.406,0.317,1.87513845841593e-17
"ENSG00000174473",5.59384387840026e-22,0.727034029258062,0.379,0.302,1.98486362337276e-17
"ENSG00000100425",7.2575503860915e-22,0.504784600945822,0.303,0.215,2.57519660349685e-17
"ENSG00000172785",1.22197464233315e-21,-0.733539598904391,0.218,0.298,4.3359326233907e-17
"ENSG00000181192",1.50248237322443e-21,-0.727617279362881,0.202,0.286,5.33125820491225e-17
"ENSG00000152953",1.61593739028321e-21,-0.500419407769726,0.31,0.405,5.73383064194191e-17
"ENSG00000083290",1.91808138813473e-21,-0.533411866419199,0.318,0.402,6.80592818951845e-17
"ENSG00000164543",2.30849121983759e-21,0.646886921218402,0.356,0.28,8.19121939534974e-17
"ENSG00000105640",2.33720463441128e-21,0.524598889970464,0.336,0.248,8.29310320428154e-17
"ENSG00000167851",2.60209654802352e-21,-0.5688863882467,0.263,0.351,9.23301918135186e-17
"ENSG00000123143",2.71550294966516e-21,0.51286794809604,0.277,0.192,9.6354191162969e-17
"ENSG00000008256",2.93157930553596e-21,-0.585607421637298,0.253,0.34,1.04021228498332e-16
"ENSG00000076554",3.61519473691528e-21,0.612207330249168,0.284,0.203,1.28277954849965e-16
"ENSG00000099204",5.03968899216013e-21,0.577575292198001,0.281,0.202,1.78823284508818e-16
"ENSG00000243716",6.37846568162786e-21,0.50752624224012,0.304,0.217,2.26327097781202e-16
"ENSG00000160953",9.17455904010011e-21,-0.6169199557266,0.258,0.342,3.25540878419872e-16
"ENSG00000143815",1.05678068427862e-20,0.506273376244632,0.302,0.217,3.74977490202583e-16
"ENSG00000101439",1.63068501931934e-20,-0.532551168099897,0.311,0.394,5.78615965405083e-16
"ENSG00000263327",1.69205226453505e-20,-0.570993284405537,0.285,0.367,6.0039090502497e-16
"ENSG00000164674",1.73646657263389e-20,0.712035231795028,0.416,0.36,6.16150433967684e-16
"ENSG00000167658",1.85072478107758e-20,0.546600178605658,0.284,0.203,6.56692674069757e-16
"ENSG00000108960",1.87171443117262e-20,-0.737993201012584,0.179,0.259,6.6414043161298e-16
"ENSG00000128928",1.90517550933227e-20,-0.62183265019227,0.198,0.285,6.7601342597637e-16
"ENSG00000103121",2.68519900933183e-20,0.509130302799354,0.254,0.174,9.52789164481213e-16
"ENSG00000221869",3.60243359896478e-20,-0.572844767805826,0.336,0.412,1.27825151392067e-15
"ENSG00000100316",5.49839663535352e-20,0.508428487985253,0.417,0.334,1.95099607812249e-15
"ENSG00000162496",7.02848986874776e-20,-0.549701858363854,0.248,0.334,2.49391906012777e-15
"ENSG00000137161",1.23037646421226e-19,-0.688586427346983,0.232,0.31,4.36574480796438e-15
"ENSG00000156482",1.2871019277914e-19,0.57371177624242,0.315,0.233,4.56702377038222e-15
"ENSG00000171298",2.07315398672074e-19,-0.676497866584873,0.225,0.303,7.3561722910812e-15
"ENSG00000059378",2.3311646979411e-19,0.500319804027612,0.269,0.19,8.27167169770441e-15
"ENSG00000166579",2.94374507124634e-19,0.505049143264425,0.306,0.224,1.04452906363034e-14
"ENSG00000122417",3.82536923152157e-19,0.515890033608209,0.308,0.227,1.3573557644208e-14
"ENSG00000141699",4.01880539142464e-19,0.504911833816091,0.266,0.188,1.4259927170392e-14
"ENSG00000241399",7.41925535376011e-19,-0.51473205167225,0.312,0.389,2.6325743771747e-14
"ENSG00000103489",8.72408131707923e-19,0.506650146121482,0.39,0.316,3.09556577373922e-14
"ENSG00000266049",1.06696889121676e-18,0.6420838955083,0.277,0.203,3.78592571670444e-14
"ENSG00000164654",1.60288603362502e-18,-0.521440132487118,0.294,0.369,5.68752051311164e-14
"ENSG00000139971",1.86291367046966e-18,-0.518836312839752,0.293,0.372,6.61017657692749e-14
"ENSG00000144218",2.37221794864637e-18,0.536891619470064,0.335,0.257,8.41734094718191e-14
"ENSG00000196535",4.05114388749747e-18,-0.646746329372667,0.199,0.276,1.43746738560073e-13
"ENSG00000226124",1.02496530163977e-17,-0.633021744920596,0.202,0.279,3.63688437980841e-13
"ENSG00000183486",1.55535125839333e-17,0.508545427241823,0.268,0.195,5.51885287015705e-13
"ENSG00000178852",2.19088367443387e-17,-0.533144542586239,0.271,0.346,7.7739125419937e-13
"ENSG00000183323",4.86468884250924e-17,-0.67586949875092,0.177,0.25,1.72613754198755e-12
"ENSG00000171860",5.44246515912804e-17,-0.707688296358431,0.193,0.263,1.9311499124134e-12
"ENSG00000078070",5.77068322787677e-17,-0.50317381247552,0.277,0.352,2.04761152974751e-12
"ENSG00000140332",8.4461639145603e-17,-0.571277935180898,0.255,0.326,2.99695234180343e-12
"ENSG00000198242",1.10400871663383e-16,0.581566590029123,0.276,0.206,3.91735412923184e-12
"ENSG00000137266",1.40903507047127e-16,-0.664360275607536,0.187,0.26,4.9996791405532e-12
"ENSG00000196247",1.68552244831804e-16,0.530348928247231,0.256,0.186,5.9807393033669e-12
"ENSG00000159388",2.10364258975943e-16,-0.65880771183865,0.249,0.316,7.46435500124338e-12
"ENSG00000203739",2.81606912733297e-16,0.525367642109809,0.299,0.227,9.99225808451557e-12
"ENSG00000171700",8.55524683556609e-16,-0.626761424226051,0.188,0.257,3.03565823466392e-11
"ENSG00000130396",9.79503955242043e-16,-0.59830900466907,0.222,0.291,3.47557388438534e-11
"ENSG00000132965",1.83830109883253e-15,-0.528090299598861,0.24,0.31,6.52284378898746e-11
"ENSG00000196586",3.22285260119847e-15,-0.522207282389409,0.197,0.27,1.14356478848325e-10
"ENSG00000010671",3.26704063438429e-15,-0.646341940440295,0.2,0.265,1.15924402829858e-10
"ENSG00000165097",5.9537464816802e-15,-0.533076522559232,0.241,0.31,2.11256786409459e-10
"ENSG00000139722",8.55329606455907e-15,0.537952118495598,0.303,0.236,3.0349660425875e-10
"ENSG00000166432",1.94103807721001e-14,-0.583258361540353,0.199,0.267,6.88738540936427e-10
"ENSG00000155846",6.77754193417308e-14,-0.546889174341995,0.234,0.298,2.40487520450263e-09
"ENSG00000131669",7.15345546715881e-14,-0.592372172922653,0.22,0.281,2.53826060341196e-09
"ENSG00000204767",8.56650981521018e-14,-0.526727700829186,0.212,0.277,3.03965467773103e-09
"ENSG00000123933",1.18626027299737e-13,-0.514498816730881,0.23,0.295,4.20920732667657e-09
"ENSG00000107736",1.68762835208567e-13,-0.574829635635501,0.207,0.27,5.98821168170559e-09
"ENSG00000168961",1.88279352449815e-13,-0.50501183247813,0.284,0.341,6.68071626297677e-09
"ENSG00000089060",2.55726675495618e-13,-0.643827202274116,0.196,0.256,9.07394962661102e-09
"ENSG00000226824",3.33832927067858e-13,-0.533336853012362,0.215,0.278,1.18453937511488e-08
"ENSG00000143162",1.83222116036986e-12,-0.506978203314893,0.238,0.298,6.50127034334037e-08
"ENSG00000173530",3.58567414813161e-12,-0.60135750993676,0.198,0.254,1.27230475798154e-07
"ENSG00000117448",4.92203699306573e-12,-0.555601078862866,0.238,0.292,1.74648638624951e-07
"ENSG00000196576",1.13494073890758e-11,-0.530661747328732,0.203,0.259,4.02711022386577e-07
"ENSG00000236287",2.8141925772835e-11,-0.505352541889748,0.233,0.289,9.98559952197504e-07
"ENSG00000234705",3.02232974117762e-11,-0.516026376351514,0.217,0.274,1.07241326206205e-06
"ENSG00000129450",7.20455920050185e-11,-0.51450936336946,0.222,0.275,2.55639374111407e-06
"ENSG00000183230",3.07226066267642e-10,-0.512666672916514,0.199,0.253,1.09013025093747e-05
"ENSG00000179331",2.54844795281322e-09,-0.502590008568632,0.221,0.267,9.04265787096714e-05
